invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_pct,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating
635-28-5728,West,Yorktown,Not member,Male,Health and Wellness,61,3,14.64,197.64,2/28/2023 0:00,19:33:00,Credit Card,168,4.761904716,14.64,4.8
635-40-6220,West,Yorktown,Not member,Male,Health and Wellness,94.6,8,60.544,817.344,2/7/2023 0:00,11:28:00,Credit Card,716.8,4.761904716,60.544,6.6
636-17-0325,East,McCordsville,Not member,Male,Health and Wellness,67.57,4,21.6224,291.9024,2/25/2023 0:00,18:37:00,Mobile app,250.28,4.761904716,21.6224,9.5
636-48-8204,West,Yorktown,Not member,Male,Sports and Outdoors,39.56,5,15.824,213.624,2/17/2023 0:00,11:15:00,Credit Card,172.8,4.761904716,15.824,9.9
636-98-3364,East,McCordsville,Member,Female,Sports and Outdoors,31.26,3,7.5024,101.2824,3/2/2023 0:00,12:36:00,Credit Card,78.78,4.761904716,7.5024,6.3
638-60-7125,West,Yorktown,Not member,Female,Sports and Outdoors,104.56,8,66.9184,903.3984,2/14/2023 0:00,17:03:00,Credit Card,796.48,4.761904716,66.9184,5.2
639-76-1242,South,Newtown,Not member,Male,Electronics,45.52,5,18.208,245.808,2/3/2023 0:00,15:19:00,Mobile app,202.6,4.761904716,18.208,4.5
640-48-5028,East,McCordsville,Member,Female,Groceries,93.39,9,67.2408,907.7508,3/2/2023 0:00,12:40:00,Credit Card,795.51,4.761904716,67.2408,6.3
640-49-2076,East,McCordsville,Not member,Male,Automotive,88.78,8,56.8192,767.0592,1/10/2023 0:00,14:49:00,Credit Card,670.24,4.761904716,56.8192,5.1
641-43-2399,East,McCordsville,Not member,Male,Groceries,30.55,4,9.776,131.976,1/26/2023 0:00,20:23:00,Credit Card,102.2,4.761904716,9.776,5.7
641-51-2661,South,Newtown,Member,Female,Electronics,92.1,10,73.68,994.68,2/12/2023 0:00,14:45:00,Credit Card,871,4.761904716,73.68,9.9
641-62-7288,East,McCordsville,Not member,Male,Groceries,104.92,6,50.3616,679.8816,3/24/2023 0:00,13:33:00,Credit Card,599.52,4.761904716,50.3616,7.1
641-96-3695,South,Newtown,Member,Female,Clothing and Apparel,48.46,6,23.2608,314.0208,2/7/2023 0:00,17:55:00,Credit Card,260.76,4.761904716,23.2608,8.5
642-30-6693,East,McCordsville,Not member,Female,Automotive,59.51,6,28.5648,385.6248,3/17/2023 0:00,13:54:00,Credit Card,327.06,4.761904716,28.5648,7.8
642-32-2990,West,Yorktown,Not member,Female,Electronics,15.96,10,12.768,172.368,2/2/2023 0:00,20:48:00,Credit Card,109.6,4.761904716,12.768,6
642-61-4706,East,McCordsville,Member,Male,Electronics,98.4,2,15.744,212.544,3/30/2023 0:00,16:34:00,Mobile app,186.8,4.761904716,15.744,5.5
643-38-7867,West,Yorktown,Not member,Male,Groceries,102.94,1,8.2352,111.1752,3/7/2023 0:00,11:44:00,Credit Card,97.94,4.761904716,8.2352,6.9
645-44-1170,West,Yorktown,Member,Male,Groceries,63.07,9,45.4104,613.0404,1/19/2023 0:00,20:07:00,Credit Card,522.63,4.761904716,45.4104,4.3
645-78-8093,West,Yorktown,Not member,Female,Automotive,98.14,2,15.7024,211.9824,1/20/2023 0:00,18:09:00,Credit Card,186.28,4.761904716,15.7024,4.1
647-50-1224,West,Yorktown,Not member,Female,Clothing and Apparel,34.42,10,27.536,371.736,1/12/2023 0:00,16:23:00,Credit Card,294.2,4.761904716,27.536,8.9
648-83-1321,West,Yorktown,Member,Male,Groceries,68.56,10,54.848,740.448,1/16/2023 0:00,17:59:00,Credit Card,635.6,4.761904716,54.848,4.3
648-94-3045,South,Newtown,Not member,Male,Health and Wellness,63.95,10,51.16,690.66,2/7/2023 0:00,14:27:00,Credit Card,589.5,4.761904716,51.16,8.1
649-11-3678,South,Newtown,Not member,Female,Electronics,27.93,9,20.1096,271.4796,2/26/2023 0:00,20:26:00,Mobile app,206.37,4.761904716,20.1096,5.5
649-29-6775,East,McCordsville,Not member,Male,Clothing and Apparel,38.52,1,3.0816,41.6016,2/8/2023 0:00,15:31:00,Mobile app,33.52,4.761904716,3.0816,6.7
650-98-6268,East,McCordsville,Member,Female,Electronics,25.87,3,6.2088,83.8188,3/20/2023 0:00,13:53:00,Cash,62.61,4.761904716,6.2088,8
651-61-0874,South,Newtown,Not member,Male,Groceries,51.22,4,16.3904,221.2704,3/12/2023 0:00,20:04:00,Cash,184.88,4.761904716,16.3904,6.2
651-88-7328,West,Yorktown,Not member,Female,Clothing and Apparel,70.74,9,50.9328,687.5928,1/1/2023 0:00,13:55:00,Credit Card,591.66,4.761904716,50.9328,7.7
651-96-5970,West,Yorktown,Not member,Male,Clothing and Apparel,51.41,1,4.1128,55.5228,3/3/2023 0:00,20:06:00,Cash,46.41,4.761904716,4.1128,4
652-43-6591,West,Yorktown,Not member,Female,Clothing and Apparel,102.29,8,65.4656,883.7856,3/9/2023 0:00,13:18:00,Credit Card,778.32,4.761904716,65.4656,6.2
652-49-6720,South,Newtown,Member,Female,Sports and Outdoors,65.95,1,5.276,71.226,2/18/2023 0:00,11:40:00,Credit Card,60.95,4.761904716,5.276,5.9
655-07-2265,West,Yorktown,Not member,Male,Sports and Outdoors,83.31,3,19.9944,269.9244,3/5/2023 0:00,16:38:00,Credit Card,234.93,4.761904716,19.9944,5.4
655-85-5130,East,McCordsville,Member,Female,Clothing and Apparel,43.3,4,13.856,187.056,3/13/2023 0:00,19:22:00,Mobile app,153.2,4.761904716,13.856,5.7
656-16-1063,East,McCordsville,Not member,Male,Automotive,51.42,3,12.3408,166.6008,1/4/2023 0:00,13:24:00,Cash,139.26,4.761904716,12.3408,4.4
656-95-9349,West,Yorktown,Member,Female,Health and Wellness,73.93,7,41.4008,558.9108,3/11/2023 0:00,11:03:00,Cash,482.51,4.761904716,41.4008,4.6
658-66-3967,South,Newtown,Not member,Male,Health and Wellness,58.19,7,32.5864,439.9164,1/14/2023 0:00,15:42:00,Credit Card,372.33,4.761904716,32.5864,5
659-36-1684,South,Newtown,Member,Male,Automotive,62.12,7,34.7872,469.6272,1/12/2023 0:00,12:02:00,Cash,399.84,4.761904716,34.7872,6.5
659-65-8956,East,McCordsville,Member,Male,Clothing and Apparel,56.36,1,4.5088,60.8688,1/16/2023 0:00,15:26:00,Credit Card,51.36,4.761904716,4.5088,5.2
660-29-7083,South,Newtown,Not member,Male,Sports and Outdoors,60.87,10,48.696,657.396,1/15/2023 0:00,15:01:00,Mobile app,558.7,4.761904716,48.696,5.8
662-47-5456,South,Newtown,Member,Male,Clothing and Apparel,40.19,10,32.152,434.052,3/17/2023 0:00,19:06:00,Cash,351.9,4.761904716,32.152,8.4
662-72-2873,West,Yorktown,Not member,Female,Electronics,45.94,5,18.376,248.076,1/6/2023 0:00,13:58:00,Credit Card,204.7,4.761904716,18.376,9.9
663-86-9076,South,Newtown,Member,Female,Electronics,73.54,8,47.0656,635.3856,1/8/2023 0:00,15:57:00,Credit Card,548.32,4.761904716,47.0656,8.5
664-14-2882,South,Newtown,Member,Female,Groceries,15.53,5,6.212,83.862,1/30/2023 0:00,14:43:00,Cash,52.65,4.761904716,6.212,5.8
665-32-9167,West,Yorktown,Member,Female,Health and Wellness,41.26,2,6.6016,89.1216,1/10/2023 0:00,17:15:00,Cash,72.52,4.761904716,6.6016,7.2
665-63-9737,East,McCordsville,Not member,Male,Clothing and Apparel,57.42,3,13.7808,186.0408,2/27/2023 0:00,17:36:00,Credit Card,157.26,4.761904716,13.7808,7.5
667-23-5919,West,Yorktown,Member,Female,Clothing and Apparel,101.7,5,40.68,549.18,1/14/2023 0:00,12:52:00,Credit Card,483.5,4.761904716,40.68,7
667-92-0055,West,Yorktown,Member,Male,Health and Wellness,104.83,6,50.3184,679.2984,3/4/2023 0:00,15:02:00,Credit Card,598.98,4.761904716,50.3184,8.5
668-90-8900,West,Yorktown,Not member,Female,Groceries,98.69,7,55.2664,746.0964,3/10/2023 0:00,18:44:00,Credit Card,655.83,4.761904716,55.2664,4.5
669-54-1719,East,McCordsville,Member,Male,Sports and Outdoors,23.93,6,11.4864,155.0664,2/10/2023 0:00,12:45:00,Cash,113.58,4.761904716,11.4864,8.1
670-71-7306,East,McCordsville,Not member,Male,Automotive,49.63,6,23.8224,321.6024,1/2/2023 0:00,20:08:00,Cash,267.78,4.761904716,23.8224,5.1
670-79-6321,East,McCordsville,Member,Female,Groceries,99.59,7,55.7704,752.9004,1/17/2023 0:00,15:27:00,Credit Card,662.13,4.761904716,55.7704,4.9
672-51-8681,South,Newtown,Member,Female,Sports and Outdoors,71.65,9,51.588,696.438,1/4/2023 0:00,18:19:00,Credit Card,599.85,4.761904716,51.588,9.7
674-15-9296,West,Yorktown,Not member,Male,Automotive,42.14,5,16.856,227.556,1/8/2023 0:00,13:05:00,Credit Card,185.7,4.761904716,16.856,5
674-56-6360,West,Yorktown,Not member,Male,Sports and Outdoors,100.15,1,8.012,108.162,3/22/2023 0:00,14:00:00,Mobile app,95.15,4.761904716,8.012,6
676-10-2200,East,McCordsville,Member,Male,Clothing and Apparel,58.78,1,4.7024,63.4824,2/3/2023 0:00,20:13:00,Credit Card,53.78,4.761904716,4.7024,4.7
676-39-6028,West,Yorktown,Member,Female,Sports and Outdoors,69.44,5,27.776,374.976,3/30/2023 0:00,17:04:00,Mobile app,322.2,4.761904716,27.776,6.6
677-11-0152,South,Newtown,Not member,Female,Electronics,98.26,9,70.7472,955.0872,1/16/2023 0:00,18:08:00,Credit Card,839.34,4.761904716,70.7472,8.8
678-79-0726,South,Newtown,Member,Female,Automotive,95.63,9,68.8536,929.5236,1/18/2023 0:00,15:28:00,Credit Card,815.67,4.761904716,68.8536,5.1
679-22-6530,East,McCordsville,Not member,Female,Automotive,45.62,2,7.2992,98.5392,1/17/2023 0:00,10:01:00,Cash,81.24,4.761904716,7.2992,4.1
685-64-1609,West,Yorktown,Member,Female,Clothing and Apparel,35.14,10,28.112,379.512,2/10/2023 0:00,12:28:00,Credit Card,301.4,4.761904716,28.112,9.2
686-41-0932,East,McCordsville,Not member,Female,Clothing and Apparel,39.7,2,6.352,85.752,3/13/2023 0:00,19:48:00,Credit Card,69.4,4.761904716,6.352,8.2
687-15-1097,South,Newtown,Member,Female,Health and Wellness,26.12,2,4.1792,56.4192,1/3/2023 0:00,19:17:00,Mobile app,42.24,4.761904716,4.1792,9.7
687-47-8271,West,Yorktown,Not member,Male,Clothing and Apparel,103.98,10,83.184,1122.984,2/8/2023 0:00,16:20:00,Credit Card,989.8,4.761904716,83.184,8.7
689-05-1884,West,Yorktown,Member,Male,Health and Wellness,53.63,10,42.904,579.204,3/4/2023 0:00,12:44:00,Mobile app,486.3,4.761904716,42.904,8.8
689-16-9784,South,Newtown,Not member,Male,Electronics,51.77,6,24.8496,335.4696,3/11/2023 0:00,13:37:00,Mobile app,280.62,4.761904716,24.8496,6
690-01-6631,East,McCordsville,Not member,Male,Clothing and Apparel,22.49,10,17.992,242.892,2/22/2023 0:00,18:35:00,Credit Card,174.9,4.761904716,17.992,6.6
692-27-8933,East,McCordsville,Not member,Female,Automotive,62.95,6,30.216,407.916,2/24/2023 0:00,13:02:00,Mobile app,347.7,4.761904716,30.216,5.2
692-92-5582,East,McCordsville,Member,Female,Electronics,59.84,3,14.3616,193.8816,2/20/2023 0:00,13:27:00,Cash,164.52,4.761904716,14.3616,5.9
695-09-5146,East,McCordsville,Member,Female,Electronics,103.79,3,24.9096,336.2796,2/23/2023 0:00,20:00:00,Credit Card,296.37,4.761904716,24.9096,6.4
695-28-6250,West,Yorktown,Not member,Female,Automotive,48.06,5,19.224,259.524,2/4/2023 0:00,16:38:00,Credit Card,215.3,4.761904716,19.224,7.7
695-51-0018,East,McCordsville,Not member,Female,Automotive,39.84,4,12.7488,172.1088,2/10/2023 0:00,18:36:00,Mobile app,139.36,4.761904716,12.7488,7.4
696-90-2548,West,Yorktown,Not member,Male,Automotive,30.84,3,7.4016,99.9216,3/10/2023 0:00,18:55:00,Credit Card,77.52,4.761904716,7.4016,6.6
698-98-5964,West,Yorktown,Not member,Female,Electronics,86.21,10,68.968,931.068,1/17/2023 0:00,13:01:00,Credit Card,812.1,4.761904716,68.968,6.3
699-01-4164,South,Newtown,Not member,Male,Health and Wellness,46.5,4,14.88,200.88,3/12/2023 0:00,19:58:00,Cash,166,4.761904716,14.88,8.2
699-14-3026,South,Newtown,Not member,Male,Sports and Outdoors,90.39,7,50.6184,683.3484,3/25/2023 0:00,18:30:00,Credit Card,597.73,4.761904716,50.6184,4.1
699-88-1972,East,McCordsville,Not member,Male,Health and Wellness,104.16,8,66.6624,899.9424,1/28/2023 0:00,17:47:00,Credit Card,793.28,4.761904716,66.6624,4.2
700-81-1757,West,Yorktown,Not member,Female,Sports and Outdoors,31.31,5,12.524,169.074,1/18/2023 0:00,20:59:00,Cash,131.55,4.761904716,12.524,8.8
701-23-5550,East,McCordsville,Member,Male,Groceries,43.81,4,14.0192,189.2592,3/19/2023 0:00,13:40:00,Credit Card,155.24,4.761904716,14.0192,4.9
701-69-8742,East,McCordsville,Not member,Male,Automotive,39.37,10,31.496,425.196,3/16/2023 0:00,10:11:00,Credit Card,343.7,4.761904716,31.496,6.7
702-72-0487,West,Yorktown,Not member,Female,Sports and Outdoors,51.61,2,8.2576,111.4776,2/26/2023 0:00,12:28:00,Cash,93.22,4.761904716,8.2576,6.6
702-83-5291,South,Newtown,Member,Male,Clothing and Apparel,104.82,9,75.4704,1018.8504,3/27/2023 0:00,10:43:00,Credit Card,898.38,4.761904716,75.4704,6.6
704-10-4056,South,Newtown,Member,Male,Health and Wellness,65.47,3,15.7128,212.1228,1/14/2023 0:00,10:55:00,Cash,181.41,4.761904716,15.7128,5.6
704-11-6354,West,Yorktown,Member,Male,Groceries,63.9,8,40.896,552.096,1/6/2023 0:00,11:23:00,Mobile app,471.2,4.761904716,40.896,8.9
704-20-4138,South,Newtown,Member,Female,Health and Wellness,34.67,7,19.4152,262.1052,3/11/2023 0:00,18:58:00,Cash,207.69,4.761904716,19.4152,8.1
704-48-3927,West,Yorktown,Member,Male,Sports and Outdoors,93.67,10,74.936,1011.636,1/12/2023 0:00,14:50:00,Credit Card,886.7,4.761904716,74.936,7.3
706-36-6154,West,Yorktown,Member,Male,Groceries,24.36,9,17.5392,236.7792,1/18/2023 0:00,18:43:00,Credit Card,174.24,4.761904716,17.5392,8.7
707-32-7409,East,McCordsville,Member,Female,Automotive,100.54,4,32.1728,434.3328,2/26/2023 0:00,11:58:00,Credit Card,382.16,4.761904716,32.1728,4.5
709-58-4068,East,McCordsville,Not member,Female,Clothing and Apparel,46.09,10,36.872,497.772,2/28/2023 0:00,14:42:00,Mobile app,410.9,4.761904716,36.872,7.3
710-46-4433,East,McCordsville,Member,Female,Electronics,82.4,9,59.328,800.928,2/15/2023 0:00,14:15:00,Credit Card,696.6,4.761904716,59.328,4.5
711-31-1234,East,McCordsville,Not member,Female,Sports and Outdoors,100.64,4,32.2048,434.7648,3/16/2023 0:00,18:51:00,Mobile app,382.56,4.761904716,32.2048,7.9
712-39-0363,West,Yorktown,Member,Male,Electronics,46.66,6,22.3968,302.3568,1/2/2023 0:00,15:24:00,Credit Card,249.96,4.761904716,22.3968,5.6
714-02-3114,South,Newtown,Not member,Female,Automotive,103.8,2,16.608,224.208,2/21/2023 0:00,11:39:00,Mobile app,197.6,4.761904716,16.608,7.7
715-20-1673,East,McCordsville,Not member,Male,Sports and Outdoors,33.38,5,13.352,180.252,3/6/2023 0:00,20:57:00,Mobile app,141.9,4.761904716,13.352,9.4
716-39-1409,East,McCordsville,Not member,Male,Health and Wellness,35.35,7,19.796,267.246,3/19/2023 0:00,18:19:00,Mobile app,212.45,4.761904716,19.796,8
717-96-4189,South,Newtown,Not member,Female,Sports and Outdoors,40.49,6,19.4352,262.3752,2/2/2023 0:00,12:40:00,Mobile app,212.94,4.761904716,19.4352,4.1
718-57-9773,South,Newtown,Not member,Female,Automotive,54.33,10,43.464,586.764,2/3/2023 0:00,16:40:00,Cash,493.3,4.761904716,43.464,9.4
719-76-3868,South,Newtown,Member,Male,Electronics,99.26,4,31.7632,428.8032,3/12/2023 0:00,16:30:00,Mobile app,377.04,4.761904716,31.7632,8.6
719-89-8991,West,Yorktown,Member,Female,Automotive,96.41,5,38.564,520.614,2/25/2023 0:00,16:03:00,Credit Card,457.05,4.761904716,38.564,7.1
720-72-2436,West,Yorktown,Not member,Male,Electronics,71.52,4,22.8864,308.9664,3/2/2023 0:00,18:14:00,Credit Card,266.08,4.761904716,22.8864,6.9
721-86-6247,West,Yorktown,Not member,Female,Groceries,68.42,8,43.7888,591.1488,3/11/2023 0:00,12:55:00,Credit Card,507.36,4.761904716,43.7888,7.4
722-13-2115,South,Newtown,Member,Male,Automotive,47.85,1,3.828,51.678,3/14/2023 0:00,15:36:00,Cash,42.85,4.761904716,3.828,9.3
725-32-9708,East,McCordsville,Member,Female,Clothing and Apparel,73.71,4,23.5872,318.4272,1/4/2023 0:00,19:01:00,Mobile app,274.84,4.761904716,23.5872,4.1
725-54-0677,South,Newtown,Member,Male,Health and Wellness,90.6,7,50.736,684.936,3/2/2023 0:00,13:50:00,Credit Card,599.2,4.761904716,50.736,5.3
725-67-2480,East,McCordsville,Member,Female,Clothing and Apparel,63.75,6,30.6,413.1,3/24/2023 0:00,18:14:00,Cash,352.5,4.761904716,30.6,5.9
725-96-3778,South,Newtown,Member,Female,Groceries,94.25,8,60.32,814.32,1/20/2023 0:00,10:13:00,Credit Card,714,4.761904716,60.32,4.7
726-27-2396,West,Yorktown,Not member,Female,Health and Wellness,82.5,5,33,445.5,1/24/2023 0:00,20:36:00,Credit Card,387.5,4.761904716,33,4.3
726-29-6793,West,Yorktown,Member,Male,Sports and Outdoors,29.18,8,18.6752,252.1152,1/28/2023 0:00,20:54:00,Credit Card,193.44,4.761904716,18.6752,9.8
727-02-1313,West,Yorktown,Member,Male,Electronics,36.84,1,2.9472,39.7872,2/9/2023 0:00,13:22:00,Mobile app,31.84,4.761904716,2.9472,7.7
727-17-0390,West,Yorktown,Not member,Female,Electronics,68.61,5,27.444,370.494,3/16/2023 0:00,12:43:00,Credit Card,318.05,4.761904716,27.444,4.8
727-46-3608,East,McCordsville,Member,Female,Electronics,25.01,9,18.0072,243.0972,2/6/2023 0:00,15:47:00,Credit Card,180.09,4.761904716,18.0072,4.1
727-75-6477,South,Newtown,Not member,Male,Sports and Outdoors,33.84,4,10.8288,146.1888,3/29/2023 0:00,14:44:00,Mobile app,115.36,4.761904716,10.8288,6.4
728-47-9078,South,Newtown,Member,Male,Electronics,64.59,4,20.6688,279.0288,1/19/2023 0:00,12:46:00,Mobile app,238.36,4.761904716,20.6688,9.8
728-88-7867,South,Newtown,Member,Female,Groceries,80.53,4,25.7696,347.8896,3/19/2023 0:00,15:52:00,Credit Card,302.12,4.761904716,25.7696,8.3
729-06-2010,East,McCordsville,Member,Male,Health and Wellness,85.47,9,61.5384,830.7684,1/6/2023 0:00,11:18:00,Credit Card,724.23,4.761904716,61.5384,9.2
729-09-9681,West,Yorktown,Member,Male,Groceries,30.91,6,14.8368,200.2968,2/5/2023 0:00,10:16:00,Credit Card,155.46,4.761904716,14.8368,8.7
729-46-7422,South,Newtown,Not member,Male,Electronics,40.89,1,3.2712,44.1612,2/23/2023 0:00,16:52:00,Cash,35.89,4.761904716,3.2712,7.9
730-50-9884,South,Newtown,Not member,Female,Automotive,88.06,7,49.3136,665.7336,3/5/2023 0:00,14:31:00,Credit Card,581.42,4.761904716,49.3136,4
730-61-8757,East,McCordsville,Member,Male,Health and Wellness,56.13,4,17.9616,242.4816,1/25/2023 0:00,10:11:00,Cash,204.52,4.761904716,17.9616,4
730-70-9830,South,Newtown,Not member,Female,Groceries,75.11,6,36.0528,486.7128,3/14/2023 0:00,17:54:00,Credit Card,420.66,4.761904716,36.0528,5.2
731-14-2199,West,Yorktown,Member,Female,Groceries,40.54,10,32.432,437.832,1/4/2023 0:00,13:34:00,Credit Card,355.4,4.761904716,32.432,7
731-59-7531,East,McCordsville,Member,Male,Health and Wellness,77.57,8,49.6448,670.2048,3/30/2023 0:00,17:58:00,Mobile app,580.56,4.761904716,49.6448,4.6
731-81-9469,South,Newtown,Member,Female,Automotive,94.8,10,75.84,1023.84,1/23/2023 0:00,13:00:00,Credit Card,898,4.761904716,75.84,5.4
732-04-5373,East,McCordsville,Member,Male,Groceries,51.47,4,16.4704,222.3504,2/8/2023 0:00,10:53:00,Mobile app,185.88,4.761904716,16.4704,7
732-67-5346,West,Yorktown,Not member,Male,Electronics,18.79,5,7.516,101.466,1/11/2023 0:00,19:07:00,Cash,68.95,4.761904716,7.516,7.8
732-94-0499,South,Newtown,Not member,Female,Sports and Outdoors,46.65,10,37.32,503.82,1/13/2023 0:00,17:04:00,Cash,416.5,4.761904716,37.32,5.4
733-01-9107,East,McCordsville,Not member,Male,Groceries,87.7,6,42.096,568.296,3/5/2023 0:00,18:14:00,Mobile app,496.2,4.761904716,42.096,7.4
733-29-1227,South,Newtown,Not member,Male,Groceries,60.61,7,33.9416,458.2116,3/23/2023 0:00,12:41:00,Mobile app,389.27,4.761904716,33.9416,8.5
733-33-4967,South,Newtown,Not member,Male,Sports and Outdoors,25.85,8,16.544,223.344,3/3/2023 0:00,19:17:00,Mobile app,166.8,4.761904716,16.544,6.3
734-91-1155,East,McCordsville,Not member,Female,Sports and Outdoors,50.71,3,12.1704,164.3004,3/26/2023 0:00,10:34:00,Cash,137.13,4.761904716,12.1704,7.7
735-06-4124,South,Newtown,Not member,Male,Electronics,53.61,1,4.2888,57.8988,2/25/2023 0:00,15:31:00,Mobile app,48.61,4.761904716,4.2888,4.4
735-32-9839,South,Newtown,Member,Male,Clothing and Apparel,103.7,8,66.368,895.968,1/31/2023 0:00,10:36:00,Credit Card,789.6,4.761904716,66.368,8.5
737-88-5876,West,Yorktown,Member,Male,Groceries,28.29,4,9.0528,122.2128,3/19/2023 0:00,11:52:00,Cash,93.16,4.761904716,9.0528,5.9
740-11-5257,South,Newtown,Not member,Male,Sports and Outdoors,29.74,10,23.792,321.192,2/24/2023 0:00,16:44:00,Mobile app,247.4,4.761904716,23.792,7.1
740-22-2500,South,Newtown,Not member,Female,Sports and Outdoors,89.05,3,21.372,288.522,1/23/2023 0:00,13:29:00,Mobile app,252.15,4.761904716,21.372,9.8
741-73-3559,East,McCordsville,Not member,Male,Automotive,72.27,5,28.908,390.258,2/27/2023 0:00,17:27:00,Mobile app,336.35,4.761904716,28.908,6.9
742-04-5161,West,Yorktown,Member,Male,Groceries,77.78,10,62.224,840.024,2/3/2023 0:00,17:24:00,Credit Card,727.8,4.761904716,62.224,7.3
743-04-1105,East,McCordsville,Member,Male,Health and Wellness,102.22,9,73.5984,993.5784,3/30/2023 0:00,14:43:00,Credit Card,874.98,4.761904716,73.5984,6
743-88-1662,South,Newtown,Not member,Male,Automotive,100.49,7,56.2744,759.7044,2/22/2023 0:00,18:17:00,Credit Card,668.43,4.761904716,56.2744,8.7
744-02-5987,West,Yorktown,Member,Male,Groceries,83.38,6,40.0224,540.3024,1/10/2023 0:00,14:16:00,Credit Card,470.28,4.761904716,40.0224,5.8
744-09-5786,East,McCordsville,Not member,Male,Sports and Outdoors,27.01,6,12.9648,175.0248,1/2/2023 0:00,18:50:00,Mobile app,132.06,4.761904716,12.9648,7.6
744-16-7898,East,McCordsville,Not member,Female,Groceries,102.37,10,81.896,1105.596,1/15/2023 0:00,13:48:00,Credit Card,973.7,4.761904716,81.896,4.9
744-82-9138,South,Newtown,Not member,Male,Clothing and Apparel,91.13,2,14.5808,196.8408,2/7/2023 0:00,17:59:00,Mobile app,172.26,4.761904716,14.5808,8.2
745-71-3520,West,Yorktown,Member,Female,Sports and Outdoors,30.22,7,16.9232,228.4632,2/4/2023 0:00,10:23:00,Mobile app,176.54,4.761904716,16.9232,8.2
745-74-0715,West,Yorktown,Not member,Male,Sports and Outdoors,63.03,2,10.0848,136.1448,3/10/2023 0:00,20:46:00,Credit Card,116.06,4.761904716,10.0848,8.8
746-04-1077,East,McCordsville,Member,Female,Electronics,89.63,10,71.704,968.004,1/1/2023 0:00,11:36:00,Credit Card,846.3,4.761904716,71.704,9
746-19-0921,South,Newtown,Not member,Male,Electronics,26.58,1,2.1264,28.7064,2/9/2023 0:00,10:02:00,Credit Card,21.58,4.761904716,2.1264,7.2
746-54-5508,West,Yorktown,Not member,Male,Groceries,26.52,6,12.7296,171.8496,1/17/2023 0:00,12:48:00,Cash,129.12,4.761904716,12.7296,9.4
746-68-6593,South,Newtown,Member,Female,Automotive,92.16,2,14.7456,199.0656,1/11/2023 0:00,14:29:00,Cash,174.32,4.761904716,14.7456,9.7
746-94-0204,West,Yorktown,Not member,Male,Clothing and Apparel,88.24,9,63.5328,857.6928,1/29/2023 0:00,11:56:00,Credit Card,749.16,4.761904716,63.5328,7.4
747-58-7183,East,McCordsville,Not member,Male,Clothing and Apparel,62.27,3,14.9448,201.7548,2/9/2023 0:00,20:31:00,Credit Card,171.81,4.761904716,14.9448,6.5
748-45-2862,West,Yorktown,Member,Female,Groceries,33.31,4,10.6592,143.8992,3/7/2023 0:00,18:35:00,Mobile app,113.24,4.761904716,10.6592,8.2
749-24-1565,West,Yorktown,Not member,Female,Health and Wellness,28.03,9,20.1816,272.4516,1/3/2023 0:00,12:02:00,Credit Card,207.27,4.761904716,20.1816,7.9
749-81-8133,West,Yorktown,Not member,Female,Clothing and Apparel,99.67,4,31.8944,430.5744,3/11/2023 0:00,12:04:00,Mobile app,378.68,4.761904716,31.8944,6.8
750-57-9686,South,Newtown,Not member,Female,Groceries,50.38,4,16.1216,217.6416,1/8/2023 0:00,13:48:00,Cash,181.52,4.761904716,16.1216,8.7
750-67-8428,West,Yorktown,Member,Female,Health and Wellness,79.69,7,44.6264,602.4564,1/5/2023 0:00,13:08:00,Credit Card,522.83,4.761904716,44.6264,9.1
751-15-6198,East,McCordsville,Not member,Male,Automotive,28.01,6,13.4448,181.5048,1/12/2023 0:00,16:45:00,Credit Card,138.06,4.761904716,13.4448,7.9
751-41-9720,South,Newtown,Not member,Male,Groceries,102.5,10,82,1107,1/12/2023 0:00,16:18:00,Credit Card,975,4.761904716,82,8
751-69-0068,South,Newtown,Not member,Male,Automotive,104.24,9,75.0528,1013.2128,3/19/2023 0:00,19:09:00,Credit Card,893.16,4.761904716,75.0528,9
752-23-3760,East,McCordsville,Member,Female,Automotive,69.08,7,38.6848,522.2448,2/19/2023 0:00,19:29:00,Cash,448.56,4.761904716,38.6848,7.3
755-12-3214,South,Newtown,Member,Female,Clothing and Apparel,49.22,5,19.688,265.788,3/5/2023 0:00,17:07:00,Cash,221.1,4.761904716,19.688,8.6
756-01-7507,South,Newtown,Not member,Female,Health and Wellness,25.38,5,10.152,137.052,1/22/2023 0:00,18:56:00,Mobile app,101.9,4.761904716,10.152,6
756-49-0168,West,Yorktown,Member,Male,Clothing and Apparel,24.7,1,1.976,26.676,2/8/2023 0:00,11:39:00,Credit Card,19.7,4.761904716,1.976,9.5
756-93-1854,South,Newtown,Member,Female,Clothing and Apparel,88.35,2,14.136,190.836,2/2/2023 0:00,14:05:00,Cash,166.7,4.761904716,14.136,9.5
759-29-9521,West,Yorktown,Member,Female,Clothing and Apparel,53.96,9,38.8512,524.4912,3/4/2023 0:00,11:27:00,Mobile app,440.64,4.761904716,38.8512,8
759-98-4285,South,Newtown,Member,Female,Health and Wellness,90.87,7,50.8872,686.9772,2/27/2023 0:00,19:01:00,Credit Card,601.09,4.761904716,50.8872,8
